wave,flux
1216.0,1.0
1216.066813186813,1.0
1216.1336263736264,1.0
1216.2004395604397,1.0
1216.2672527472528,1.0
1216.334065934066,1.0
1216.4008791208792,1.0
1216.4676923076925,1.0
1216.5345054945055,0.999999990459696
1216.6013186813188,0.9993346189290886
1216.668131868132,0.9999999999999984
1216.734945054945,0.999999991763814
1216.8017582417583,0.998515754473372
1216.8685714285714,0.9999999990691559
1216.9353846153847,0.9966845481782269
1217.002197802198,0.9999999975698507
1217.0690109890108,1.0
1217.1358241758244,1.0
1217.2026373626372,0.9999999949263667
1217.2694505494508,0.997217269898534
1217.3362637362638,0.9999999999956756
1217.403076923077,0.9999999999999781
1217.4698901098902,0.9990722557853973
1217.5367032967033,0.999996460507295
1217.6035164835166,0.999825208511216
1217.6703296703297,0.9997856652599181
1217.7371428571428,0.9999999999999998
1217.803956043956,1.0
1217.8707692307692,0.999999951448772
1217.9375824175827,0.9955703810494707
1218.0043956043955,0.999999997364963
1218.0712087912086,0.998849003642572
1218.138021978022,0.9575146653764163
1218.2048351648352,0.9827726747090915
1218.2716483516485,0.9998018615070475
1218.3384615384616,0.8873832308717675
1218.4052747252747,0.9719476510461931
1218.472087912088,0.9999962128185915
1218.538901098901,0.9999999999997089
1218.6057142857144,0.9995320318966133
1218.6725274725275,0.9999999967135996
1218.7393406593405,0.9999999999999999
1218.8061538461538,0.9994326819051047
1218.8729670329672,0.9999999999754575
1218.9397802197802,1.0
1219.0065934065935,0.9999831248138791
1219.0734065934066,0.9999954639772394
1219.14021978022,1.0
1219.207032967033,1.0
1219.2738461538463,1.0
1219.3406593406594,0.9999999995161111
1219.4074725274725,0.9952736501120641
1219.4742857142858,0.9922788414973892
1219.5410989010988,0.8834604437755594
1219.6079120879122,0.9666552085116428
1219.6747252747255,0.9807879801412704
1219.7415384615383,0.9999995394606968
1219.8083516483518,0.9999994937330292
1219.8751648351647,0.983005415755991
1219.9419780219782,0.9977804622971335
1220.0087912087913,0.9986401943078521
1220.0756043956044,0.7798445947809388
1220.1424175824177,0.9250207815471609
1220.2092307692308,0.9979660613338825
1220.276043956044,0.9993458881531706
1220.3428571428572,0.9987105722349301
1220.4096703296702,0.987560805567593
1220.4764835164835,0.9941744099909183
1220.5432967032966,0.9637279466265555
1220.6101098901102,0.983754609676398
1220.676923076923,0.8117550366185695
1220.743736263736,0.7818072726054316
1220.8105494505494,0.8086992724236678
1220.8773626373627,0.36189904890922436
1220.944175824176,0.10113115741135155
1221.010989010989,0.6419575659166579
1221.0778021978022,0.9617342341387585
1221.1446153846155,0.9743727107013435
1221.2114285714285,0.9915425202172111
1221.2782417582418,0.9891325334457532
1221.345054945055,0.9998789268297485
1221.411868131868,0.995949910624395
1221.4786813186813,0.9999943741480694
1221.5454945054946,0.9818042537501347
1221.6123076923077,0.9683444787572741
1221.679120879121,0.9999806337430386
1221.745934065934,0.9979747785716242
1221.8127472527474,0.9948029220154002
1221.8795604395605,0.9999999744088947
1221.9463736263738,0.9973446714544626
1222.0131868131868,0.9748918067466346
1222.08,0.9999943851707106
1222.1468131868132,0.9999999999999619
1222.2136263736263,0.9999999999999265
1222.2804395604396,0.9989657319796539
1222.347252747253,0.9999999943880064
1222.4140659340658,1.0
1222.4808791208793,0.9999999999763718
1222.5476923076922,0.999305241341647
1222.6145054945057,0.9999999999999988
1222.6813186813188,1.0
1222.7481318681316,1.0
1222.8149450549452,1.0
1222.8817582417582,0.9999999532058841
1222.9485714285715,0.9999407678747806
1223.0153846153846,1.0
1223.0821978021977,1.0
1223.1490109890112,0.9999999896935967
1223.215824175824,0.9996412586803844
1223.2826373626376,1.0
1223.3494505494505,1.0
1223.4162637362635,1.0
1223.4830769230769,0.9999999999552991
1223.5498901098902,0.997559923727973
1223.6167032967032,0.999999847880128
1223.6835164835165,0.9999999992311591
1223.7503296703296,0.9985385544893647
1223.817142857143,0.9961616841185255
1223.883956043956,0.9820021394518279
1223.9507692307693,0.9999959642049533
1224.0175824175824,0.9999999999999983
1224.0843956043957,0.9996737521541409
1224.1512087912088,0.99999860444102
1224.2180219780219,1.0
1224.2848351648352,1.0
1224.3516483516485,0.9999976425883583
1224.4184615384618,0.9999955156772248
1224.4852747252748,1.0
1224.552087912088,0.9996622768836702
1224.6189010989012,0.9999999949141731
1224.6857142857143,0.9999999959064361
1224.7525274725276,0.9995839757700287
1224.8193406593407,0.9999999999999999
1224.8861538461538,0.9999999798591669
1224.952967032967,0.9992839193013379
1225.0197802197804,0.9999999999999987
1225.0865934065935,1.0
1225.1534065934068,1.0
1225.2202197802198,1.0
1225.2870329670332,1.0
1225.3538461538462,0.9999999149518568
1225.4206593406595,0.9996189642423128
1225.4874725274726,0.9997306130593392
1225.5542857142857,0.9999999957285881
1225.621098901099,0.9976484920982427
1225.687912087912,0.9999999999881583
1225.7547252747254,1.0
1225.8215384615387,1.0
1225.8883516483515,1.0
1225.955164835165,0.9999999999881615
1226.021978021978,0.9990005545562137
1226.0887912087915,0.9999999999993097
1226.1556043956043,0.9999999999997419
1226.2224175824176,0.9987944084611078
1226.2892307692307,0.9999999999993369
1226.356043956044,1.0
1226.4228571428573,0.9999999999999999
1226.4896703296704,0.9994809210022338
1226.5564835164835,0.9999999635774101
1226.6232967032968,1.0
1226.6901098901099,0.9999999999863909
1226.7569230769232,0.9979781804734484
1226.8237362637362,0.9999996350415634
1226.8905494505493,0.9999998055661273
1226.9573626373626,0.9942051487458676
1227.024175824176,0.998965856496221
1227.0909890109892,0.9997259074601236
1227.1578021978023,0.9999999803381765
1227.2246153846154,0.9955543880427159
1227.2914285714287,0.9859151427103158
1227.3582417582418,0.9562217251801173
1227.425054945055,0.9655936436089679
1227.4918681318682,0.9498329403962101
1227.5586813186812,0.9932937860037557
1227.6254945054945,0.9998231193600745
1227.6923076923078,0.985609991038471
1227.759120879121,0.8648907306002243
1227.8259340659342,0.7465496085420178
1227.8927472527473,0.95573348412681
1227.9595604395606,0.9996876297445852
1228.0263736263737,0.9999998958384264
1228.093186813187,0.9962024552681332
1228.16,0.9999995278324492
1228.2268131868132,0.9965973919785951
1228.2936263736265,0.9999999630059108
1228.3604395604395,1.0
1228.4272527472529,1.0
1228.4940659340662,1.0
1228.560879120879,0.9999999768825037
1228.6276923076925,0.9934611476915731
1228.6945054945054,0.9999642594456384
1228.761318681319,0.9999999999998109
1228.8281318681318,0.9998211226432201
1228.894945054945,0.9955934119658146
1228.9617582417582,0.9999999972089628
1229.0285714285715,0.9994217478654406
1229.0953846153848,0.9992026554385721
1229.1621978021979,0.9978372646836033
1229.229010989011,0.9972161382747136
1229.2958241758242,0.9998976952130815
1229.3626373626373,0.9944879670501185
1229.4294505494506,0.9960845645391465
1229.4962637362637,0.993484333679889
1229.5630769230768,0.9997667894997136
1229.62989010989,0.9976024507640716
1229.6967032967034,0.9942615578553916
1229.7635164835167,0.9999999519988053
1229.8303296703298,0.9999998701856211
1229.8971428571429,0.9999994411627418
1229.9639560439562,0.9998900470071785
1230.0307692307692,0.9818013634521883
1230.0975824175825,0.9652862713680994
1230.1643956043956,0.9790837291563428
1230.2312087912087,0.893088857094549
1230.298021978022,0.6768130887761313
1230.3648351648353,0.5092648142289832
1230.4316483516484,0.5258034427872889
1230.4984615384617,0.6603957814723292
1230.5652747252748,0.5543820287231778
1230.632087912088,0.36134179777521064
1230.6989010989012,0.3577160695286515
1230.7657142857145,0.8035807766736758
1230.8325274725275,0.9952155294956203
1230.8993406593406,0.9998703532753589
1230.966153846154,0.9997974796364583
1231.032967032967,0.9999655061459443
1231.0997802197803,0.9999842791292027
1231.1665934065936,0.9999936143273365
1231.2334065934065,0.9999976858691055
1231.30021978022,0.9988830982208728
1231.3670329670329,0.999999771472658
1231.4338461538464,0.9999999201744806
1231.5006593406592,0.999999945477101
1231.5674725274725,0.9999529719328063
1231.6342857142859,0.9999438635457482
1231.701098901099,0.9823754185834568
1231.7679120879122,0.9469531502089787
1231.8347252747253,0.9997052002943986
1231.9015384615384,0.9999948133399595
1231.9683516483517,0.9988663498859466
1232.0351648351648,0.9999987298521505
1232.101978021978,0.9999982268746251
1232.1687912087912,0.9999973980142512
1232.2356043956042,0.9964756553717656
1232.3024175824175,0.9999957382390816
1232.3692307692309,0.995864466707025
1232.4360439560442,0.9999919284951199
1232.5028571428572,0.9996966173815133
1232.5696703296703,0.9984747472530363
1232.6364835164836,0.9999879481386748
1232.7032967032967,0.9999860480382797
1232.77010989011,0.9999841537904147
1232.836923076923,0.9995196009771443
1232.9037362637362,0.9997232295406925
1232.9705494505495,0.9981769743469344
1233.0373626373628,0.9996145097917516
1233.1041758241759,0.9999317218714908
1233.1709890109892,0.9917422334362168
1233.2378021978022,0.9992835701550821
1233.3046153846155,0.9978126378952772
1233.3714285714286,0.9970960762182821
1233.438241758242,0.994554741503871
1233.505054945055,0.9795538182058908
1233.571868131868,0.9094141180973556
1233.6386813186814,0.9366037614046809
1233.7054945054945,0.9509844051803302
1233.7723076923078,0.9510296315080194
1233.839120879121,0.9659130927913585
1233.905934065934,0.9856553499092524
1233.9727472527475,0.9910332067978749
1234.0395604395603,0.9724988256216706
1234.1063736263739,0.6569249661794839
1234.1731868131867,0.7457478752741322
1234.2399999999998,0.8551636590374626
1234.3068131868133,0.9179245235510574
1234.3736263736264,0.9987845958827095
1234.4404395604397,0.9999779586152211
1234.5072527472528,0.9999203414680574
1234.5740659340659,0.9998153854009699
1234.6408791208792,0.9999990659626694
1234.7076923076922,0.9999994424446732
1234.7745054945055,0.9988906067401302
1234.8413186813186,0.9999913441099604
1234.9081318681317,0.9999998053295688
1234.974945054945,0.9999998630355231
1235.0417582417583,0.9999999049657906
1235.1085714285714,0.9999999350104746
1235.1753846153847,0.9999937959044367
1235.2421978021978,0.9998098106966935
1235.309010989011,0.9999999809898446
1235.3758241758242,0.9999999877554708
1235.4426373626375,0.9999999504737344
1235.5094505494505,0.9984851024971225
1235.5762637362636,0.9999999969639478
1235.643076923077,0.9999999981908392
1235.70989010989,0.9999999989205602
1235.7767032967033,0.9999999993657914
1235.8435164835166,0.9999999996329434
1235.9103296703297,0.9995189182935537
1235.977142857143,0.9995248284385151
1236.043956043956,0.9992827670748099
1236.1107692307694,0.9970297054513263
1236.1775824175825,0.9999999994680958
1236.2443956043955,0.9999994222504438
1236.3112087912089,0.9898617039071004
1236.378021978022,0.9999892226298451
1236.4448351648352,0.9897802285725348
1236.5116483516485,0.755643881695039
1236.5784615384614,0.9163597588686514
1236.645274725275,0.9578890733999789
1236.7120879120878,0.9737689120178893
1236.7789010989013,0.999996191380801
1236.8457142857142,0.9999999999996623
1236.9125274725272,0.9999523505167142
1236.9793406593408,0.9748351331427134
1237.0461538461539,0.989529318772987
1237.1129670329672,0.9992851202838415
1237.1797802197802,0.9865057697559105
1237.2465934065933,0.9999904561015985
1237.3134065934066,0.9999999999999992
1237.3802197802197,0.9999950556295529
1237.4470329670332,0.9874656189846992
1237.513846153846,0.9999993563470538
1237.5806593406592,0.9999999999999263
1237.6474725274725,0.9995991320419344
1237.7142857142858,0.9997515164846947
1237.7810989010989,0.9997153520604919
1237.8479120879122,0.9994299096031287
1237.9147252747252,0.9999999999993475
1237.9815384615385,0.9995912651896115
1238.0483516483516,0.9993303665907868
1238.115164835165,0.999999999998586
1238.181978021978,1.0
1238.2487912087913,1.0
1238.3156043956044,1.0
1238.3824175824175,1.0
1238.4492307692308,1.0
1238.516043956044,1.0
1238.5828571428574,1.0
1238.6496703296705,0.9999778640005665
1238.7164835164835,0.9987239067821145
1238.7832967032969,0.9999565059800202
1238.85010989011,0.9986311858569488
1238.9169230769232,0.9999999999955947
1238.9837362637363,1.0
1239.0505494505494,1.0
1239.1173626373627,1.0
1239.184175824176,1.0
1239.250989010989,0.999999999998689
1239.3178021978024,0.9993662326039803
1239.3846153846152,0.9988893682106642
1239.4514285714288,0.99999999999294
1239.5182417582419,0.9999999999988956
1239.5850549450552,0.999722442954058
1239.6518681318682,0.9869106744556579
1239.7186813186813,0.9882085715417738
1239.7854945054946,0.6020465099572595
1239.8523076923077,0.5344819110271283
1239.919120879121,0.8928564072061158
1239.985934065934,0.9656283858987268
1240.0527472527472,0.9999143437560525
1240.1195604395607,0.9999954499203397
1240.1863736263736,0.9957374457810083
1240.253186813187,0.9999999974197737
1240.32,0.999967539100219
1240.3868131868132,0.9986191737692136
1240.4536263736263,0.9999999999952858
1240.5204395604396,0.9999999999996871
1240.587252747253,0.9994717965303672
1240.654065934066,0.9996749752808793
1240.720879120879,0.9959545213555516
1240.7876923076924,0.9583974928530268
1240.8545054945055,0.9564307704897782
1240.9213186813188,0.996377897023301
1240.9881318681319,0.9999497641513521
1241.054945054945,0.9983645236922796
1241.1217582417582,0.9999762070390278
1241.1885714285715,1.0
1241.2553846153849,1.0
1241.322197802198,0.999999999878437
1241.389010989011,0.9980175235254044
1241.4558241758243,0.9973304962646039
1241.5226373626374,0.999999744220995
1241.5894505494507,0.9921121878382452
1241.6562637362638,0.9999994025045301
1241.7230769230769,1.0
1241.7898901098902,0.9999998491657245
1241.8567032967035,0.9954052000192617
1241.9235164835166,0.9999999277087793
1241.9903296703299,1.0
1242.0571428571427,1.0
1242.1239560439562,1.0
1242.1907692307693,1.0
1242.2575824175826,1.0
1242.3243956043957,0.9999999999421342
1242.3912087912088,0.9996317714919596
1242.458021978022,0.9999999999999999
1242.5248351648352,1.0
1242.5916483516485,1.0
1242.6584615384616,1.0
1242.7252747252746,1.0
1242.7920879120882,1.0
1242.858901098901,1.0
1242.9257142857145,1.0
1242.9925274725274,0.9999999999968061
1243.0593406593407,0.9998869264775017
1243.1261538461538,1.0
1243.192967032967,1.0
1243.2597802197804,1.0
1243.3265934065935,0.9999838944901343
1243.3934065934066,0.9999999995961307
1243.4602197802199,0.9998242225534013
1243.527032967033,0.999999999998267
1243.5938461538462,1.0
1243.6606593406593,1.0
1243.7274725274724,1.0
1243.7942857142857,1.0
1243.861098901099,1.0
1243.9279120879123,1.0
1243.9947252747254,1.0
1244.0615384615385,1.0
1244.1283516483518,0.9999999940882652
1244.1951648351649,0.9999578086942055
1244.2619780219782,0.999999999999992
1244.3287912087912,0.9995647489931431
1244.3956043956043,0.9999999999999999
1244.4624175824176,1.0
1244.529230769231,0.9999999997911017
1244.596043956044,0.9996084787606835
1244.6628571428573,0.9999999999999999
1244.7296703296702,1.0
1244.7964835164837,1.0
1244.8632967032968,1.0
1244.93010989011,0.9999999999999967
1244.9969230769232,0.9994589692539442
1245.0637362637362,0.997122619779669
1245.1305494505496,0.9999999670996216
1245.1973626373626,0.9948206681094397
1245.264175824176,0.9950201532640625
1245.3309890109892,0.990544846001792
1245.397802197802,0.9888393488615234
1245.4646153846156,0.9999511527286521
1245.5314285714285,0.9999999999999947
1245.598241758242,1.0
1245.6650549450549,0.9999999999999197
1245.731868131868,0.9989460042839198
1245.7986813186812,0.9999999851170371
1245.8654945054946,1.0
1245.9323076923079,1.0
1245.999120879121,0.9998870222514692
1246.065934065934,0.9999951271337263
1246.1327472527473,1.0
1246.1995604395604,1.0
1246.2663736263737,1.0
1246.3331868131868,0.9999998524225351
